DRUG_COSMICID,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,param_1,param_2,param_3,param_4
308_910925,1.0,0.966528221,1.039249528,1.090765227,0.843216812,0.405588327,0.181104105,0.030765615,0.006751805,0.008950331,,,,
308_910911,1.0,0.951048571,1.048671062,0.943141788,0.8631823959999999,0.7259920790000001,0.544845361,0.327035811,0.035650508,0.007954161,,,,
308_1240173,1.0,0.964247822,0.965619688,0.91606562,0.830605268,0.817927684,0.70304382,0.598900091,0.010703033,0.006383646999999999,,,,
308_1240160,1.0,0.99408067,1.047144536,1.079631903,0.955552592,0.901112597,0.6983346559999999,0.271152071,0.010652689,0.009581459,,,,
308_1327771,1.0,0.977923533,0.932959666,0.811823935,0.458639383,0.152615601,0.018702126,0.013259219,0.012586064,0.00832201,,,,
308_753548,1.0,0.970270723,0.950875917,0.915230584,0.769140455,0.5758191420000001,0.08211352400000001,0.014404558,0.011086252,0.006285174,,,,
308_1503361,1.0,0.973634652,0.859509251,0.875174983,0.837856534,0.6359571860000001,0.4370675020000001,0.255851871,0.07476422,0.043078346,,,,
308_909704,1.0,0.963646752,0.900620419,0.84217782,0.7180989109999999,0.469376109,0.173640564,0.103124519,0.016716479,0.010709234,,,,
308_905947,1.0,1.032904052,0.947342868,0.93114742,0.831619115,0.693310365,0.398336661,0.085735911,0.006562704,0.008338452,,,,
308_753564,1.0,0.976315878,0.946936424,0.997054763,0.7509771390000001,0.316820855,0.33044666,0.093169194,0.016399602,0.005672986,,,,
308_910695,1.0,0.984056681,0.944915041,0.945254876,0.868443477,0.893995051,0.692666344,0.246361176,0.125157255,0.10090323,,,,
308_753556,1.0,0.960449994,0.888132567,0.873927621,0.764961656,0.547340931,0.239439434,0.08531190599999999,0.011228529,0.009690919,,,,
308_909905,1.0,0.970007245,0.793428586,0.758532506,0.6948203079999999,0.647474258,0.404776901,0.031492598,0.014077931,0.006089028000000001,,,,
308_908126,1.0,1.015461818,0.576985519,0.30441481600000003,0.175440536,0.09381031,0.086700645,0.067204455,0.053065689000000006,0.028621602000000006,,,,
308_687459,1.0,1.049205765,1.079751243,1.059366725,0.994530518,0.976064099,0.788862912,0.585233875,0.02316142,0.011870152,,,,
308_906824,1.0,1.047793202,1.012591498,0.929965079,0.8312781490000001,0.482621371,0.227709964,0.115614049,0.017379428,0.007914785,,,,
308_949163,1.0,1.006622994,0.99986329,0.98448661,1.003739335,0.687552643,0.453436534,0.207630663,0.039940705,0.007466075,,,,
308_906877,1.0,1.025050409,1.022554486,0.935466033,0.797596381,0.713108183,0.514243576,0.230700834,0.0072782709999999985,0.003426042,,,,
308_946358,1.0,1.015534512,1.031673186,0.965166584,0.7325438040000001,0.717378747,0.618655551,0.187773215,-0.019248893,-0.017353066,,,,
308_908454,1.0,0.956625839,0.903960701,0.924364363,0.819912825,0.753267543,0.541201527,0.059170475,0.01321149,0.013910369,,,,
308_1240147,1.0,0.988610231,1.0114891259999998,0.977992566,0.88899788,0.825676436,0.106009565,0.0231106,0.017711328999999998,0.025037589,,,,
308_909715,1.0,0.993588285,1.047065693,0.963419171,0.745738749,0.619747892,0.057376452,0.00991942,0.009756934,0.011062423,,,,
308_909737,1.0,0.953802716,0.921177029,0.93917059,0.878306655,0.8076088770000001,0.636035108,0.292456954,0.014501473,0.021496772,,,,
308_684057,1.0,0.967176272,0.884800005,0.637765258,0.380230257,0.233784308,0.110757349,0.040439915,0.025304233,0.026049932,,,,
308_687561,1.0,0.954860043,0.928675197,0.86841984,0.7891366190000001,0.7791510229999999,0.600553235,0.14480049,0.008031738,0.008917645,,,,
308_910781,1.0,0.96015028,0.955372371,0.931139519,0.73222217,0.6732534640000001,0.514337672,0.25591936600000004,0.007843523,0.006617245999999999,,,,
308_753558,1.0,0.994640158,1.006931294,1.022969536,0.873583342,0.723388485,0.508924012,0.134918544,0.010844646,0.007628347,,,,
308_906861,1.0,1.038401786,0.956540879,0.920347647,0.81731067,0.7288959009999999,0.695402016,0.28717692300000003,0.024599299,0.004153745,,,,
308_905986,1.0,0.984005633,0.912205556,0.944397882,0.805229993,0.6448467,0.729556381,0.462754622,0.024035551,0.008147686999999999,,,,
308_907057,1.0,1.044031187,1.039494662,1.017532592,0.935131667,0.8012539479999999,0.651872762,0.374145776,0.033192834,0.01640857,,,,
308_905963,1.0,1.01520241,0.976526723,0.963395718,0.8269820370000001,0.654362844,0.332399929,0.096944782,0.016726888999999998,0.014118552,,,,
165_1240157,1.0,0.966043631,0.986591818,0.8938208609999999,0.801325249,0.90845528,1.003572841,0.028064073,0.018870813,0.008428224,,,,
165_907799,1.0,1.046591598,0.972066762,0.8108652559999999,0.6295257870000001,0.390152413,0.110104474,0.037295715,0.008741866,0.003202407,,,,
165_753548,1.0,1.03226453,0.928783449,0.885363468,0.82165527,0.730708433,0.490074989,0.25211674300000003,0.041961602,0.008436035,,,,
165_905983,1.0,1.009493908,0.958125797,0.866446356,0.632964337,0.402496095,0.234175564,0.089105515,0.010251659,0.002786511,,,,
165_910906,1.0,0.961662604,0.8419277629999999,0.578889303,0.288124172,0.166627386,0.094431881,0.075430153,0.039273423,0.030732783,,,,
165_1299070,1.0,1.0449147840000002,0.929636292,0.510024997,0.08449188,0.096879365,0.05017999,0.08493063099999999,0.016955781,0.005813611999999999,,,,
165_910900,1.0,1.020745249,1.003319136,0.915115713,0.845348765,0.899741569,0.7286000570000001,0.597154251,0.068517018,0.091760516,,,,
165_909759,1.0,0.992676979,0.500586603,0.254605669,0.141706921,0.214677233,0.154829936,0.148865616,0.053239961,0.023191584,,,,
165_1299069,1.0,1.024855093,0.984680577,0.7684997509999999,0.668409469,0.478180893,0.17014030100000002,0.058140178,0.016730656,0.001064411,,,,
165_909731,1.0,0.98439244,0.948489949,0.8129862259999999,0.700532732,0.5997173020000001,0.318703034,0.06965542799999999,0.022349458,0.008938969,,,,
165_1298215,1.0,1.005601655,1.011144225,0.914567125,0.6956638159999999,0.5178914000000001,0.13058831,0.039030799,0.026012681,-0.001397659,,,,
165_1240223,1.0,0.992888932,0.824197492,0.322070599,0.12393285,0.13800997,0.108156709,0.054320459,0.034613848,0.025101364,,,,
165_908150,1.0,0.975159692,1.02328691,0.79248359,0.888781767,0.873761421,0.66149515,0.5797230560000001,0.059268502,0.075811003,,,,
165_753565,1.0,1.034393966,0.954490996,0.909350637,0.60415342,0.261050712,0.039134327,0.006337852,0.00354928,0.007725713,,,,
165_687821,1.0,0.977241648,0.868438688,0.908907516,0.71737925,0.418171111,0.344291196,0.166974178,0.042935554,0.020720504,,,,
165_1327768,1.0,0.986890278,0.8222756990000001,0.575034307,0.305158221,0.031447874,0.005142482,0.005176716,0.007769026999999999,0.007462819,,,,
165_907289,1.0,1.046668647,0.65897301,0.757437971,0.7062517359999999,0.502000694,0.342297938,0.065717108,-0.005287778000000001,-0.007316009,,,,
256_1240157,1.0,0.970488985,0.92524153,0.784498371,0.797985895,0.6127997270000001,0.384795113,0.283901613,0.120024549,0.074623867,,,,
256_724872,1.0,0.978008115,1.006550567,0.954950272,0.971012428,0.989144156,0.8516300059999999,0.694276006,-0.018858557,-0.028736172,,,,
256_1330987,1.0,0.981441822,1.068793887,0.903178591,0.7479084340000001,0.471998748,0.18120881100000005,0.022300019,0.007649316,0.0076772340000000015,,,,
256_908450,1.0,1.022194601,0.950900563,0.921271618,0.869689629,0.8255009729999999,0.73318576,0.61715146,0.143740653,0.117852714,,,,
256_910935,1.0,0.974555262,0.8811328709999999,0.819033393,0.758559428,0.586549824,0.388488731,0.134321733,0.02196387,0.008237613000000001,,,,
273_688006,1.0,0.990158431,0.966614539,0.766050956,0.548290944,0.165252484,0.01789356,0.006331525,0.005417941999999999,0.00299801,,,,
273_1240190,1.0,0.956532955,0.971263146,0.862026417,0.8430714659999999,0.7064238490000001,0.458280823,0.369245169,0.204641245,0.15471285099999998,,,,
273_909194,1.0,0.952636266,0.831630902,0.71023811,0.39569794,0.11488463,0.03174625,0.012809667,0.006497472,0.008428431,,,,
273_905945,1.0,0.985115799,0.91361402,0.709210065,0.5637737979999999,0.136728625,0.066937261,0.057630671,0.068585918,0.052947841,,,,
273_1240173,1.0,1.021544665,0.976010596,0.953847686,0.958286712,1.019183824,1.002597888,0.012800507,0.010206804,0.007345089,,,,
273_905971,1.0,0.989815969,0.996484,0.971192706,0.96537268,0.94111316,0.78072211,0.398260462,0.118026562,0.072455007,,,,
273_1503361,1.0,0.990313591,0.952910503,0.92251845,0.890145388,0.593321215,0.351214399,0.142423509,0.078921737,0.031792794,,,,
273_687563,1.0,0.993064346,0.966457763,0.944970125,1.00051551,0.867888859,0.440393419,0.007278818,0.008008827,0.004612700999999999,,,,
273_907287,1.0,0.958304745,1.00849582,0.949772497,0.952800258,0.942442951,0.8529398340000001,0.430221797,0.062198861,0.017591411,,,,
273_1298352,1.0,0.958710606,0.918886779,0.971300497,0.977504934,0.970201276,0.35133165,0.128945218,0.146351746,0.17270683,,,,
273_1240226,1.0,1.00332465,0.917191367,0.936353014,0.798448086,0.582585293,0.964932599,0.924549898,0.114425566,0.074558535,,,,
273_925346,1.0,0.968126559,0.952712307,0.925695118,0.8675504479999999,0.705852887,0.461400889,0.186156783,0.098426315,0.075540219,,,,
273_906855,1.0,0.985892629,0.97588627,0.8843752509999999,0.7962428979999999,0.510599252,0.179316422,0.15313089800000002,0.115428511,0.102597916,,,,
273_949153,1.0,1.018895389,1.03910094,0.977594159,0.928087629,0.821437048,0.536702156,0.183083041,0.030361899,0.004112265,,,,
273_905977,1.0,0.980906879,0.870423603,0.777219821,0.668095624,0.6010779039999999,0.362240481,0.17762889699999998,0.073908248,0.054712625,,,,
273_905985,1.0,0.953777368,0.981439079,0.926018934,0.957597938,0.949766806,0.8576747140000001,0.31399192,0.021283047000000003,0.009479351,,,,
273_909784,1.0,1.034128869,1.062790805,0.942349605,0.926568715,0.914884167,0.61294715,0.195487868,0.058767237,0.020207192,,,,
273_909759,1.0,0.987005144,0.971185068,0.974309043,0.865453845,0.8500960999999999,0.384008788,0.113958483,0.056216071,0.018048555,,,,
273_906856,1.0,1.038183067,0.585822094,0.352169058,0.076721419,0.041166219,0.043124307,0.020163219,0.008130695,0.010722973,,,,
273_1479988,1.0,0.991523749,0.964219603,0.746590234,0.619371467,0.424385676,0.222612564,0.056448553,0.023298048,0.011457845,,,,
273_907791,1.0,1.008950971,0.965483411,0.8619106209999999,0.7269496320000001,0.48672633,0.209699608,0.03534989,0.045833681,0.024506489,,,,
273_925345,1.0,0.954816019,0.965213109,0.903426875,0.767446855,0.470423531,0.098478526,0.018701427,0.015281814,0.010967738,,,,
273_1240147,1.0,0.994867766,0.979954415,0.955424003,0.955685511,0.946991076,0.5634427870000001,0.283750245,0.083178825,0.052636647,,,,
273_907000,1.0,0.975649062,0.914675395,0.739165017,0.626965195,0.609037803,0.048179674000000006,0.016240138,0.009401097,0.007269546999999999,,,,
273_1331040,1.0,0.950703368,0.913231673,0.482671335,0.302558123,0.20750897,0.087050949,0.023618636,0.020021228,0.012202144,,,,
273_1240138,1.0,0.978179101,0.92594526,0.889355495,0.854878822,0.8598117679999999,0.606647136,0.188628941,0.022480547000000003,0.01486802,,,,
273_687448,1.0,0.958686944,1.027623031,0.953296004,0.792716317,0.7241893970000001,0.618708331,0.339152281,0.17899851,0.139024672,,,,
273_907786,1.0,1.044273223,0.8112268859999999,0.711835167,0.6752055379999999,0.394717422,0.090855113,0.018357058,0.010828145,0.004441036,,,,
273_909747,1.0,0.979209212,0.971399418,0.958238767,0.901889954,0.77774294,0.530071399,0.26324404100000004,0.166556493,0.119432425,,,,
273_949094,1.0,0.976312382,0.993458505,0.917433609,0.904401365,0.7561335440000001,0.567051402,0.187281157,0.046431415,0.02209047,,,,
273_1503367,1.0,0.976969149,1.036334272,0.972870824,1.039290807,0.916860906,0.6849786040000001,0.240783902,0.123868401,0.101919237,,,,
273_1240185,1.0,0.954484571,0.914348269,0.863491782,0.775527794,0.532864262,0.234829211,0.155833584,0.034807649,0.023988205,,,,
273_908120,1.0,0.98678884,0.938670957,0.94064339,0.8688309909999999,0.8142241179999999,0.556358507,0.13925212,0.053969161,0.039662162,,,,
273_1299064,1.0,0.955683942,0.932145404,0.932185333,0.906317956,0.640112741,0.311282542,0.161834021,0.131306616,0.102049915,,,,
273_906804,1.0,1.00211028,0.967939709,0.91929964,0.87923874,0.528223336,0.258934321,0.032856429,0.00097227,-0.001329521,,,,
269_1240157,1.0,0.996666717,0.992209705,0.966701446,1.023748406,0.953062457,0.125826243,0.08937407900000001,0.046399191,0.003869849,,,,
269_909257,1.0,0.966554453,1.002028592,0.987976122,1.030967736,0.993374334,0.642977551,0.071645846,0.022449543,0.00407778,,,,
269_1240193,1.0,0.970094715,0.936756623,1.135872286,0.98358759,1.155661837,0.936649749,0.063805398,0.014710032,0.008455661,,,,
269_1322213,1.0,1.005422274,1.037727755,1.068294901,0.994175205,0.924880485,0.337467436,0.198044132,0.016961282,0.000485755,,,,
269_909737,1.0,1.039115592,1.082189382,1.0672024409999998,1.003423572,0.904147565,0.253042695,0.057934399,0.025241668,0.015074504,,,,
157_905952,1.0,0.984139042,0.921677405,0.8592956420000001,0.8397041679999999,0.674747194,0.212007996,0.024762400000000004,0.017131626,0.018920437,,,,
157_1240210,1.0,0.956582747,1.092009149,1.140392958,0.912361736,1.199325126,0.539219307,0.032333812,0.018370278,0.011800178,,,,
157_908142,1.0,1.029005736,0.902192835,0.906229753,0.7545375040000001,0.6214267920000001,0.426284551,0.144686336,0.057888503,0.051860365,,,,
157_753545,1.0,1.008507058,0.923489632,1.063181683,1.034814487,0.913726781,0.5735596270000001,0.048456428,0.045165230999999986,0.038135446,,,,
157_910925,1.0,1.031620799,1.144964189,1.028055736,0.670879105,0.433830158,0.016995291000000003,0.029808171,0.012636094,0.020560354,,,,
157_924111,1.0,1.010626433,1.031044562,0.8997554240000001,1.045591762,0.845095424,0.055741932,0.08941649,0.076217313,0.049985509,,,,
157_753624,1.0,1.041231277,0.973099289,0.980634395,0.8894961929999999,0.7205108379999999,0.135318429,0.053160903,0.029540175,0.014001763,,,,
157_753616,1.0,1.012594687,0.935104926,1.0192769659999998,0.9835858,1.067191402,0.509575828,0.193464491,0.15824302,0.12854852,,,,
157_753618,1.0,1.001965203,1.007873769,1.041847742,0.941404383,0.95385081,0.551255322,0.231879797,0.066784636,0.032761907,,,,
157_949164,1.0,0.987689082,0.931429752,1.032342269,0.922074973,0.912028418,0.565662278,0.166729483,0.08172091599999999,0.09183211,,,,
157_908443,1.0,1.013178916,0.833302187,1.000042925,0.824045322,0.743167502,0.119088726,0.096808935,0.06553541,0.042404555,,,,
157_905947,1.0,1.0496103490000002,0.885634264,1.039125418,0.906891946,0.34888807200000005,0.15595948199999998,0.08958429400000001,0.030663098,0.049665198,,,,
157_906821,1.0,1.044124887,1.037963756,0.913621705,0.8609744009999999,0.811899397,0.361844637,0.167575189,0.110441539,0.114988628,,,,
157_907274,1.0,1.0319199959999998,0.998082918,0.997151305,0.820923209,0.6597655889999999,0.263793648,0.033929155,0.024205708,0.015120668,,,,
157_905946,1.0,1.024273994,1.224269313,0.850221942,0.794583953,0.676354146,0.042616146,0.006992061,0.007382684,0.015832671,,,,
157_1240196,1.0,0.988009099,1.020036264,1.060356429,0.981673297,0.480812477,0.16302810199999998,0.135765335,0.147298376,0.144281029,,,,
157_910706,1.0,1.019591004,1.026395109,1.009611361,0.8104341559999999,0.471564971,0.016768557,0.008540637,0.010519595,0.009870969,,,,
157_1330987,1.0,0.985565456,0.980336161,1.018529338,0.7953362079999999,0.606384174,0.062966068,0.012835422,0.018493256,0.024055858,,,,
157_1287706,1.0,0.999511409,0.994411187,0.487170568,0.883165705,0.374872396,0.196691074,0.070807854,0.023000346,0.022047594,,,,
157_946358,1.0,0.971600826,1.087506851,0.805997097,0.8507189209999999,0.817849006,0.064864322,0.019205519,0.015824248,0.019470318,,,,
157_1298167,1.0,0.989212298,0.77951038,0.872435898,0.4787564070000001,0.373009304,0.028170184,0.041399787,0.055975208,0.021900382000000003,,,,
157_906763,1.0,1.018060442,1.007604497,1.008597272,0.961200992,0.918654542,0.409149936,0.067393011,0.053589003,0.056989886,,,,
157_909785,1.0,0.982810197,0.987343255,0.991519537,0.957341671,0.7838900409999999,0.433534861,0.140296211,0.117213911,0.09728699,,,,
157_908158,1.0,1.035979143,1.043051789,0.8317750490000001,0.623857531,0.459618459,0.124721803,0.031671944,0.012307861000000002,0.013373329,,,,
157_1331040,1.0,1.015369564,1.063941398,1.093826151,1.053557372,1.120819262,0.037401402,0.0393366,0.042339801,0.03934255,,,,
157_909713,1.0,1.017422822,1.054749689,1.08703086,0.997054269,0.626296837,0.105737651,0.109466357,0.03450411,0.058024149,,,,
157_910905,1.0,0.984770465,0.905070569,0.7965600829999999,0.8180899629999999,0.607252024,0.264036685,0.100519914,0.075980363,0.073485142,,,,
157_910935,1.0,1.009984844,1.014802357,0.995802936,0.778029229,0.584962764,0.079337688,0.013299479,0.008841781,0.008571150999999999,,,,
157_909696,1.0,1.015969999,0.910008835,0.922132065,1.012659635,0.950885176,0.571360147,0.187119591,0.031053579,0.029074534,,,,
157_1240183,1.0,1.024144371,1.063199994,1.072242393,0.97194112,1.007000477,0.614967363,0.116366172,0.12970669199999998,0.14455354199999998,,,,
157_908473,1.0,0.979541283,0.973079131,0.97269782,0.984227817,1.073297877,0.996208194,0.5784993860000001,0.185837711,0.17955398399999994,,,,
157_1322218,1.0,1.022680768,0.782914813,0.8824942809999999,0.8222225790000001,0.795092598,0.562128426,0.30516976,0.038036193,0.024583845,,,,
157_1290768,1.0,1.017252152,1.142226555,0.8929249490000001,1.148938405,0.6957953109999999,0.132685249,0.093914137,0.08880125300000001,0.066948721,,,,
157_1298359,1.0,1.016141793,1.092416506,1.053888627,0.840942034,0.536081214,0.10314002,0.069848867,0.054551525,0.050553314,,,,
157_753620,1.0,1.04860531,1.039246645,1.008821207,0.983711049,0.863286943,0.631577746,0.247434311,0.067215024,0.072832754,,,,
173_906847,1.0,0.965232558,1.026563054,1.04340642,0.879923488,0.479102044,0.32359883300000003,0.211843333,0.183921817,0.14697526,,,,
173_1247871,1.0,0.972975034,0.984880041,0.971636512,0.899944187,0.665244599,0.294422748,0.051972395,0.020809552,0.015750903,,,,
173_907060,1.0,1.018883625,0.983641308,1.070024058,0.945132255,0.513794992,0.735352289,0.029681793,0.013207195,0.014138108,,,,
173_907280,1.0,0.950327835,0.928017651,0.950477802,0.8412703000000001,0.904665275,0.490330261,0.17370076399999998,0.125394853,0.12664306,,,,
173_949177,1.0,0.965847767,0.915058014,0.953456053,0.992007715,0.89631758,0.727206501,0.172546863,0.071371947,0.042343364,,,,
173_1240149,1.0,1.049774889,1.027906918,0.975918371,1.021881985,1.030755885,0.639740213,0.097806928,0.027375711,0.04098699,,,,
173_910947,1.0,0.978570035,0.922077537,0.848718761,0.8052663879999999,0.575890994,0.474975401,0.131346456,0.040122316,0.015014364,,,,
173_908159,1.0,0.978845748,0.930188048,0.855194462,0.8833069309999999,0.787427323,0.768132125,0.344903156,0.155988987,0.163223813,,,,
173_1299070,1.0,0.952806528,0.994345002,0.888127282,0.8007796359999999,0.600722589,0.16722467800000002,0.044051238,0.023070676,0.019556881,,,,
173_908151,1.0,0.996129424,1.077813404,0.942079202,0.862984158,0.6356994810000001,0.333469628,0.077834795,0.09199968,0.11501762,,,,
173_910706,1.0,1.016057358,0.96848002,0.96280529,0.943257244,0.905063656,0.8693853159999999,0.307655917,0.006639829,0.009334429,,,,
173_907277,1.0,1.010180218,1.048529835,0.980718599,1.116161026,1.092582036,0.951250055,0.26437434,0.121117261,0.086095016,,,,
173_907053,1.0,0.967100998,0.988688093,0.94831353,0.96288259,0.899578021,0.708145004,0.251117312,0.072149842,0.065979661,,,,
173_908454,1.0,0.994056262,0.875284087,0.833867782,0.705962843,0.333301299,0.108002932,0.030252736,0.082291476,0.050677315,,,,
173_908127,1.0,1.047446652,0.985705032,0.968287579,1.020427106,0.969341624,0.981484567,0.271131009,0.030700179,0.016333458999999998,,,,
173_908156,1.0,0.978101038,0.992419042,0.990906088,1.043782876,0.957532523,0.7669290329999999,0.166777006,0.008673303,0.008074824,,,,
173_909975,1.0,0.983630044,0.862876857,0.812764017,0.438874728,0.469852706,0.191435564,0.121808816,0.156602535,0.121994128,,,,
173_907272,1.0,0.977413439,1.00958613,0.95051509,0.9513609,0.818056082,0.547063796,0.278730624,0.122686687,0.114545768,,,,
173_1298359,1.0,0.966078509,0.860067095,0.8204388770000001,0.8626892009999999,0.846182388,0.6866076240000001,0.394103327,0.206079893,0.157662873,,,,
173_1331048,1.0,0.959859161,0.97004305,0.962622672,1.00205372,0.872585556,0.7230484140000001,0.197718944,0.08214995900000001,0.048804175,,,,
173_910852,1.0,0.966710106,1.008739882,0.892685446,0.910530035,0.7493784109999999,0.448173794,0.27901627100000004,0.114538824,0.097311545,,,,
104_906847,1.0,0.959142102,0.914208009,0.8828868190000001,0.950760301,0.8721341440000001,0.456147706,0.090480858,0.042838315,0.034323055,,,,
104_949179,1.0,0.985133548,1.009546666,0.98386194,0.989480058,1.042316071,1.057885526,0.619907103,0.197360784,0.163293186,,,,
104_907280,1.0,1.012305879,0.952707716,0.938713286,0.921988404,0.679180372,0.205642239,0.05283889,0.059328033,0.045848587,,,,
104_1240173,1.0,0.994974288,0.984971374,0.982580951,0.953583112,0.887988346,0.677952842,0.202810514,0.056525575,0.055607385,,,,
104_1295741,1.0,0.975837335,0.954088855,0.933179698,0.210623667,0.008687369,0.006295515,0.004812565,0.003942800000000001,0.005215556,,,,
104_910934,1.0,1.024724088,1.031889915,0.9921056,0.959608314,0.157725802,0.032149445,0.017785635,0.018082459,0.021063067,,,,
104_1330983,1.0,1.0024648,0.983559909,1.044539253,0.986776163,0.516563973,0.087870702,0.036055593,0.032442529,0.031101727000000006,,,,
104_688027,1.0,1.034703162,1.092833501,1.051826645,1.109397895,0.572248875,0.179554217,0.075824067,0.050311776,0.051454746,,,,
104_905938,1.0,1.033594547,1.044441767,0.998646288,1.030522044,1.09743952,0.903138765,0.449304981,0.068545362,0.031324853,,,,
104_910919,1.0,0.987407111,1.016012926,0.963697591,0.949240654,0.958331962,0.456923809,0.022422023,0.017712374,0.019856089,,,,
104_930082,1.0,0.962165625,0.923290844,0.968151377,0.938136352,0.894258365,0.856681725,0.162580577,0.045718487,0.033120002999999995,,,,
104_907053,1.0,0.974708226,0.940589575,0.929181322,0.898286965,0.62846621,0.25095332600000003,0.03623652,0.029253971,0.033731017,,,,
104_906763,1.0,0.999736149,0.9109375,0.975211988,1.0364102590000002,1.055779359,0.357063563,0.00655485,0.005051414000000001,0.004009778,,,,
104_909754,1.0,1.013704901,1.111839457,0.811878529,0.928366357,0.229832927,0.051779945999999986,0.0367658,0.036527291,0.016611783999999997,,,,
104_905964,1.0,0.966122551,1.003421049,1.018837039,0.990552474,0.960999358,0.483276407,0.08746009099999999,0.013371032,0.008085402,,,,
104_1330933,1.0,1.026680923,1.0312645740000002,1.034272379,0.988210496,0.759520269,0.01474626,0.011155964,0.013511933,0.012501242,,,,
104_1330960,1.0,1.023689109,1.034047072,1.003593931,0.836044855,0.042656547,0.004659093,0.008255776999999999,0.006537564,0.006803309,,,,
104_910710,1.0,0.980778174,0.903835012,0.8800517520000001,0.891901487,0.912854982,0.933477725,0.861354719,0.002915577,0.002317284,,,,
104_924239,1.0,0.989756906,0.94417098,0.916190223,0.964177097,0.979600558,0.7498136240000001,0.0016893079999999998,-0.001766845,0.000867603,,,,
104_905958,1.0,1.0239158000000002,0.95461242,0.952220117,0.894314376,0.114366915,0.022360014,0.018474607,0.012757437,0.023893156,,,,
104_688023,1.0,0.955231115,0.983024985,0.979627878,0.960286458,0.940142212,0.851915605,0.051390438,-0.005091278,-0.009122931,,,,
104_1295740,1.0,0.973377798,0.899088165,0.935912013,0.692936155,0.030064443,0.01683311,0.022891724,0.01023336,0.018562627,,,,
104_949168,1.0,1.014712815,1.029385739,1.033653625,1.03365043,0.7054396159999999,0.231382537,0.081745553,0.07581183799999999,0.033093563,,,,
201_906793,1.0,1.021854723,0.824360045,0.213934102,0.109643756,0.048510249000000005,0.046274864000000006,0.044368369000000005,0.038143516,0.049841854000000005,,,,
201_907071,1.0,0.954171153,0.958569232,1.02166755,0.851875169,0.755587125,0.7076032590000001,0.467343703,0.16426465099999998,0.14810295699999998,,,,
201_1298218,1.0,0.960038495,0.656174711,0.439574134,0.59035081,0.368914229,0.139395815,0.096582685,0.110333024,0.081691161,,,,
201_1295741,1.0,1.029387356,0.83975099,0.8845015209999999,0.755134269,0.447895324,0.369457343,0.276136152,0.212182497,0.191625064,,,,
201_1240160,1.0,0.991152117,0.915891382,0.494170406,0.15622538,0.180578132,0.07169224,0.057800553,0.019800051000000003,0.043241919,,,,
201_909704,1.0,0.980728093,0.877737436,0.73817709,0.329883578,0.15050491300000002,0.131352625,0.039926848,0.034033836,0.030330458,,,,
201_910947,1.0,1.016442338,0.960818131,1.012595698,1.005401962,0.70135984,0.364841111,0.069858527,0.018671902,0.020417939,,,,
201_907041,1.0,0.986173941,0.931459185,0.574225965,0.07434342099999999,0.206206792,0.060355929,0.069733513,0.047411247,0.025381429,,,,
201_1298222,1.0,0.979028284,0.727997665,0.53210623,0.192666944,0.227246676,0.065681377,0.068189167,0.045351368,0.03986281,,,,
201_908126,1.0,1.029225631,0.991153199,0.713734485,0.618724088,0.367164909,0.283720821,0.235662407,0.206393221,0.191276698,,,,
201_910401,1.0,0.972525299,0.962162229,0.935139698,1.020983674,0.8906763409999999,0.785059848,0.541537357,0.00911398,0.005949937,,,,
201_905938,1.0,1.026827074,0.970967765,1.016196997,0.872132751,0.388364198,0.18722901,0.135403417,0.114823599,0.125155598,,,,
201_1330984,1.0,0.991366898,0.932407437,0.822865563,0.482525118,0.269245422,0.152094249,0.118600889,0.120598811,0.102190654,,,,
201_1240145,1.0,0.972675046,0.877942144,0.461994437,0.259897579,0.129547138,0.047035542,0.08476277199999999,0.082236561,0.072927509,,,,
201_1331036,1.0,0.996566751,1.021170328,0.935756945,0.4077711120000001,0.021895477000000003,0.012163378999999998,0.007165313,0.012869951,0.007507442,,,,
201_907044,1.0,1.008476358,0.930380877,0.96428675,0.8520869809999999,0.554072446,0.499706769,0.409778685,0.054168464000000006,0.052298134,,,,
201_909252,1.0,0.996998565,0.999764963,1.029060365,0.968589113,0.867011392,0.48342871,0.227678189,0.12871042800000002,0.113848822,,,,
201_753538,1.0,1.036442819,0.981310646,0.7290027590000001,0.5202420529999999,0.331087151,0.100868168,0.029277706,0.02662287,0.022430877,,,,
201_909696,1.0,1.03313591,1.030213834,0.965118347,0.783195651,0.420271761,0.113691089,0.069678434,0.027478863,0.074252032,,,,
201_1330981,1.0,0.971878752,0.923925629,1.067957501,1.006487605,0.908570477,0.761258601,0.52309972,0.156850627,0.121586266,,,,
201_906871,1.0,0.994441272,0.920299269,1.1091096459999998,0.72807152,0.521105613,0.168102284,0.282533175,0.070577764,0.033157663,,,,
201_753554,1.0,1.032339932,1.014615394,0.922873004,0.545850822,0.505708552,0.498609642,0.238680828,0.110382004,0.121819391,,,,
201_924102,1.0,0.951222544,0.7910537879999999,0.416822665,0.195388909,0.225106429,0.160770017,0.079371161,0.058171975999999986,0.057901348,,,,
235_906793,1.0,1.005803343,0.931714849,0.857046614,0.6821171490000001,0.308905257,0.080447702,0.014321806,0.014044183,0.010504495,,,,
235_907320,1.0,1.045567968,0.951601129,0.8696781920000001,0.512644014,0.4554360120000001,0.031626347,0.018715592,0.016080788000000002,0.016558092,,,,
